n_samples,n_features,pca_expl_ratio_1,pca_expl_ratio_2,pca_expl_ratio_3,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_cor_attr,nr_norm,nr_outliers,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t_mean.mean,t_mean.sd,var.mean,var.sd,Filename,Device,CPU,GPU,RAM,Memory,Power Consumption,Energy Level,Best_Model
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartSpeaker1,Dual-core ARM Cortex-A7,Mali GPU,1GB,4GB,5W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartSpeaker2,Quad-core ARM Cortex-A53,Mali GPU,2GB,8GB,10W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,WearableCamera1,ARM Cortex-A7,Mali GPU,512MB,1GB,5W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,WearableCamera2,Octa-core Snapdragon,Adreno GPU,2GB,16GB,15W,Moderate,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartLock1,ARM Cortex-M4,None,128KB,256KB,1W,Very Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartLock2,ARM Cortex-A9,None,256MB,512MB,2W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartThermostat1,ARM Cortex-M0+,None,64KB,128KB,0.5W,Very Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartThermostat2,ARM Cortex-A5,None,256MB,512MB,1W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartWatch1,ARM Cortex-M4,None,256KB,512KB,2W,Very Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartWatch2,Dual-core ARM Cortex-A7,Mali GPU,512MB,1GB,5W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartScale1,ARM Cortex-M0+,None,32KB,64KB,0.3W,Very Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartScale2,ARM Cortex-A8,None,128MB,256MB,1W,Very Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartMirror1,Dual-core ARM Cortex-A9,Mali GPU,1GB,8GB,10W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartMirror2,Quad-core ARM Cortex-A53,Mali GPU,2GB,16GB,15W,Moderate,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,IoTGateway1,Quad-core ARM Cortex-A53,None,1GB,4GB,10W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,IoTGateway2,Octa-core Snapdragon,Adreno GPU,2GB,8GB,15W,Moderate,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartLockBox1,ARM Cortex-M3,None,64KB,128KB,0.5W,Very Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartLockBox2,ARM Cortex-A5,None,256MB,512MB,1W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartRouter1,Dual-core ARM Cortex-A9,Mali GPU,1GB,4GB,10W,Low,RandomForest
4509,41,702.1649427,0.0,25889.80327,26784350398.0,0.0,0.0,0.761803614,0.489983865,0.0,5.45e+33,3.3699999999999997e+41,2.1e+49,1.3100000000000001e+57,8.230000000000001e+64,5.17e+72,0.999848083,0.000151875,2.05e-08,0.061618551,0.146841486,1.117770937,1.118232013,0.0,0.0,3310327.044,94530679.65,26790291913.0,172000000000.0,5.03596671,22.0388286,0.977529828,4.187633774,35.31878049,111.777989,0.0,0.0,7.56089839,25.7122109,1544877.61,9810034.884,702.1649427,4100.808301,13.90073171,47.65432889,0.097560976,0.300406229,KDD_second_2.csv,SmartRouter2,Quad-core ARM Cortex-A53,Mali GPU,2GB,8GB,15W,Moderate,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,CCTVCamera1,ARM Cortex-M4,None,256MB,512MB,3W,Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,CCTVCamera2,ARM Cortex-A7,None,512MB,1GB,5W,Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,SmartSensor1,ARM Cortex-M0,None,128KB,256KB,1W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,SmartSensor2,ARM Cortex-A5,None,256KB,512KB,2W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,SmartPlug1,ARM Cortex-M3,None,64KB,128KB,0.5W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,SmartPlug2,ARM Cortex-A9,None,256MB,512MB,2W,Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,EdgeDevice1,Quad-core ARM Cortex-A53,Mali GPU,2GB,8GB,10W,Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,EdgeDevice2,Dual-core Intel Atom,Integrated Graphics,4GB,32GB,15W,Moderate,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,EdgeDevice3,Octa-core Snapdragon,Adreno GPU,6GB,64GB,20W,Moderate,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,EdgeServer1,Dual-core Intel Xeon,Integrated Graphics,8GB,128GB,50W,High,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,EdgeServer2,Hexa-core AMD Ryzen,Radeon Graphics,16GB,256GB,80W,High,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,IoTDevice1,ARM Cortex-M0+,None,32KB,64KB,0.3W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,IoTDevice2,ARM Cortex-A8,None,128MB,256MB,1W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,IoTDevice3,ARM Cortex-A53,None,512MB,1GB,2W,Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,IndustrialSensor1,ARM Cortex-M4,None,128KB,256KB,1W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,IndustrialSensor2,ARM Cortex-A9,None,256KB,512KB,2W,Very Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,IndustrialGateway,Dual-core ARM Cortex-A7,None,1GB,4GB,5W,Low,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,SmartCamera1,Quad-core ARM Cortex-A7,Mali GPU,2GB,16GB,10W,Moderate,RandomForest
4509,41,229.4127983,0.0,2392.086369,130457083.1,0.0,0.0,0.712284174,0.489756525,0.0,4.81e+27,1.85e+34,7.169999999999999e+40,2.78e+47,1.0799999999999999e+54,4.1899999999999996e+60,0.811778912,0.188212395,4.3e-06,0.200474385,0.206296135,1.121208564,1.105928185,0.0,0.0,11921.48536,286898.9232,130486022.1,692406766.1,4.689432131,22.6066499,0.846839386,4.230545928,34.72731707,109.7981459,0.0,0.0,7.379370293,24.66010256,127674.7317,637408.7627,229.4127983,1077.330416,13.92560976,47.89991044,0.048780488,0.21808479,KDD_second_3.csv,SmartCamera2,Octa-core Snapdragon,Adreno GPU,4GB,32GB,15W,Moderate,RandomForest
